op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
SPLIT,1119,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum392
SPLIT,1118,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum392
SPLIT,1117,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum392
SPLIT,1116,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum392
SPLIT,1115,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum392
SPLIT,1114,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum392
SPLIT,1113,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum392
SPLIT,1112,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum391
SPLIT,1111,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum391
SPLIT,1110,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum391
SPLIT,1109,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum24;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum25;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum26;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum27;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum28;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum29;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum30;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum31;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum32;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum33;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum34;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum35;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum36;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum37;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum38;model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum391
RESHAPE,1158,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum40
RESHAPE,1162,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum41
RESHAPE,1166,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum42
RESHAPE,1170,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum43
RESHAPE,1174,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum44
RESHAPE,1178,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum45
RESHAPE,1182,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum46
RESHAPE,1186,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum47
RESHAPE,1190,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum48
RESHAPE,1194,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum49
RESHAPE,1198,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum50
RESHAPE,1202,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum51
RESHAPE,1206,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum52
RESHAPE,1210,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum53
RESHAPE,1214,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum54
RESHAPE,1218,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum55
TRANSPOSE,1222,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum56
FULLY_CONNECTED,1226,289.0,8.547056e-05,-4.609476e-07,0.0001501753,7.3300352e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum57
TRANSPOSE,1230,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum58
FULLY_CONNECTED,1234,289.0,8.530028e-05,4.2508364e-07,0.00014771518,7.3040454e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum59
TRANSPOSE,1238,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum60
FULLY_CONNECTED,1242,289.0,8.572603e-05,4.8398726e-07,0.00014773515,7.3779054e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum61
TRANSPOSE,1246,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum62
FULLY_CONNECTED,1250,289.0,8.5462976e-05,-3.9965167e-07,0.00014765703,7.333344e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum63
TRANSPOSE,1254,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum64
FULLY_CONNECTED,1258,289.0,8.557472e-05,2.7073483e-07,0.00014773275,7.352211e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum65
TRANSPOSE,1262,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum66
FULLY_CONNECTED,1266,289.0,8.5428226e-05,-3.4570846e-07,0.00014769765,7.326938e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum67
TRANSPOSE,1270,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum68
FULLY_CONNECTED,1274,289.0,8.538634e-05,-4.8937574e-07,0.00014767465,7.3205815e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum69
TRANSPOSE,1278,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum70
FULLY_CONNECTED,1282,289.0,8.523946e-05,1.7522976e-07,0.00014772921,7.294446e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum71
TRANSPOSE,1286,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum72
FULLY_CONNECTED,1290,289.0,8.517569e-05,5.0274787e-07,0.00014767723,7.289188e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum73
TRANSPOSE,1294,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum74
FULLY_CONNECTED,1298,289.0,8.583658e-05,-8.4222314e-08,0.00014767137,7.3946618e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum75
TRANSPOSE,1302,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum76
FULLY_CONNECTED,1306,289.0,8.53474e-05,-3.4694793e-07,0.00014765056,7.316601e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum77
TRANSPOSE,1310,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum78
FULLY_CONNECTED,1314,289.0,8.5422136e-05,-7.466655e-08,0.00014763756,7.327937e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum79
TRANSPOSE,1318,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum80
FULLY_CONNECTED,1322,289.0,8.526415e-05,-9.3355715e-07,0.00014766818,7.2990125e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum81
TRANSPOSE,1326,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum82
FULLY_CONNECTED,1330,289.0,8.5826425e-05,2.5455012e-07,0.00014773486,7.395421e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum83
TRANSPOSE,1334,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum84
FULLY_CONNECTED,1338,289.0,8.523019e-05,3.2458516e-07,0.00014767157,7.292924e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum85
TRANSPOSE,1342,3264.0,0.0,0.0,0.0,0.0,0.00026574678,4,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum86
FULLY_CONNECTED,1346,289.0,8.503825e-05,-9.819272e-08,0.0001476982,7.258404e-09,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum87
PACK,1350,4624.0,0.0,0.0,0.0,0.0,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum88
RESHAPE,1354,4624.0,0.0,0.0,0.0,0.0,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum89
TRANSPOSE,1358,4624.0,0.0,0.0,0.0,0.0,0.00029640726,-7,model/quant_transformer_layer1/multi_head_attention_5/einsum/Einsum90
SOFTMAX,1362,4624.0,0.00020371393,-0.00022930928,0.0015439747,9.529449e-08,0.00390625,-128,model/quant_transformer_layer1/multi_head_attention_5/softmax/Softmax
FULLY_CONNECTED,1365,52224.0,0.0012314725,-1.0575492e-05,0.0035971298,1.516709e-06,0.0039361366,-6,model/quant_transformer_layer1/layer_normalization_10/mul_3;model/quant_transformer_layer1/layer_normalization_10/add;model/quant_transformer_layer1/multi_head_attention_5/value/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/value/add;model/quant_transformer_layer1/multi_head_attention_5/value/add/ReadVariableOp1
RESHAPE,1369,52224.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/value/add;model/quant_transformer_layer1/multi_head_attention_5/value/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/value/add/ReadVariableOp
TRANSPOSE,1373,52224.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum7
RESHAPE,1410,52224.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum41
SPLIT,1444,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum573
SPLIT,1443,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum573
SPLIT,1442,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum572
SPLIT,1441,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum572
SPLIT,1440,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum572
